,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,rating,population,populationdensity,Per capita income,Median household income,Median family income,Registered voters,Democratic,Republican,D-R spread,Other,No party preference,FIPS,County Seat,Land Area (km2),Land Area (mi2),Water Area (km2),Water Area (mi2),Total Area (km2),Total Area (mi2),centroid_latitude,centroid_longitude,price_grade,uniqueness,diversity,countywide_average_rating
10,Alameda,McDonald's,4b37d9caf964a520704725e3,37.8335255,-122.2629628,Oakland,Fast Food Restaurant,Fast Food Restaurants,Fast Food,5.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
11,Alameda,The Lake Chalet Seafood Bar & Grill,4ae27f53f964a520af8e21e3,37.802228459914716,-122.26162756511116,Oakland,Seafood Restaurant,Seafood Restaurants,Seafood,7.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Expensive,373.98704602213445,0.7487302832248429,8.425000000000004
12,Alameda,Farley's East,4a5f41d5f964a52052bf1fe3,37.81140954675457,-122.2660780177822,Oakland,Coffee Shop,Coffee Shops,Coffee Shop,8.9,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
13,Alameda,IKEA Restaurant & Cafe,4fac1967e4b0077c44e78fc5,37.83115600662363,-122.29240212016043,Emeryville,Scandinavian Restaurant,Scandinavian Restaurants,Scandinavian,7.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
14,Alameda,In-N-Out Burger,5516cea6498ea63bf9695e68,37.78381641897224,-122.2771453857422,Alameda,Burger Joint,Burger Joints,Burgers,9.1,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
15,Alameda,Arizmendi Bakery,46aa908cf964a52063491fe3,37.81066647714583,-122.24481041159487,Oakland,Bakery,Bakeries,Bakery,9.4,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
16,Alameda,Cholita Linda,52fd936b498e9c816a9e42e0,37.83617413695148,-122.26278223600944,Oakland,Latin American Restaurant,Latin American Restaurants,Latin American,9.5,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
17,Alameda,Starbucks inside Safeway,5837303e424f937971aa57ba,37.78565150184132,-122.28083690789111,Alameda,Coffee Shop,Coffee Shops,Coffee Shop,,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
18,Alameda,Ramen Shop,50d675d1e4b047bb04184422,37.84633127807749,-122.25191929955591,Oakland,Ramen Restaurant,Ramen Restaurants,Ramen,8.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
19,Alameda,Belcampo,5b36e60afd16bb002c98d6b2,37.794059563187616,-122.27494630825115,Oakland,American Restaurant,American Restaurants,American,7.3,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
20,Alameda,Farmhouse Kitchen,5b5779006dcf04002cf4c679,37.794088349176896,-122.27542072604021,Oakland,Thai Restaurant,Thai Restaurants,Thai,8.3,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
21,Alameda,Dyafa,5acf77430457b720f25edff3,37.79364247174332,-122.27444707712421,Oakland,Middle Eastern Restaurant,Middle Eastern Restaurants,Middle Eastern,8.5,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
22,Alameda,Blind Tiger,56d64679498e3ed8bc19624b,37.81584825769534,-122.26768968277607,Oakland,Asian Restaurant,Asian Restaurants,Asian,8.9,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Expensive,373.98704602213445,0.7487302832248429,8.425000000000004
23,Alameda,Gogi Time,51e748ab7dd2b94b6f5762db,37.81563744613821,-122.26792576686563,Oakland,Korean Restaurant,Korean Restaurants,Korean,8.1,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
24,Alameda,Lungomare,5111d971e4b030dc42b2e7c8,37.79477651594031,-122.27740827691645,Oakland,Italian Restaurant,Italian Restaurants,Italian,7.6,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
25,Alameda,Angel Cakes,56f704f9498ee4cd037619b6,37.80076132189942,-122.28208977585736,Oakland,Bakery,Bakeries,Bakery,,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
26,Alameda,Mua Oakland Bar & Restaurant,4a18358cf964a5208e791fe3,37.81410757834559,-122.26433198353656,Oakland,American Restaurant,American Restaurants,American,9.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
27,Alameda,Telegraph Bar and Beer Garden,50709df7e4b0c9f5cfd97f4a,37.812855428796674,-122.26856564669941,Oakland,Beer Garden,Beer Gardens,Beer Garden,9.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
28,Alameda,Donut Savant,4fac1f72e4b054e6d929c5ba,37.80830943995559,-122.2686105757204,Oakland,Donut Shop,Donut Shops,Donuts,8.7,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
29,Alameda,Bicycle Coffee Co.,528fd62711d29c24ebb52051,37.79543378073442,-122.27430314199265,Oakland,Coffee Shop,Coffee Shops,Coffee Shop,8.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
30,Alameda,Marufuku Ramen,5a97715c037be11099fd3834,37.83510638627532,-122.26276888233988,Oakland,Ramen Restaurant,Ramen Restaurants,Ramen,8.3,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,,373.98704602213445,0.7487302832248429,8.425000000000004
31,Alameda,Chow Oakland,5a851035e2d4aa547736d59c,37.823650505611155,-122.25594978886164,Oakland,Restaurant,Restaurants,Restaurant,8.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
32,Alameda,IKEA Swedish Food Market,4fc5517ee4b013c9bb895fe4,37.831466293563686,-122.29235304146692,Emeryville,Scandinavian Restaurant,Scandinavian Restaurants,Scandinavian,7.4,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
33,Alameda,Burma Superstar,49f7e4d7f964a520e96c1fe3,37.83474769071598,-122.26309354853059,Oakland,Burmese Restaurant,Burmese Restaurants,Burmese,9.1,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
34,Alameda,Homeroom,4d3251acb6093704a5e3f5df,37.82850266429037,-122.2599524082852,Oakland,Mac & Cheese Joint,Mac & Cheese Joints,Mac & Cheese,9.1,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
35,Alameda,Public Market Emeryville,43027e00f964a5200c271fe3,37.841328590184176,-122.29387012691632,Emeryville,Food Court,Food Courts,Food Court,7.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,,373.98704602213445,0.7487302832248429,8.425000000000004
36,Alameda,Fentons Creamery & Restaurant,463c53f3f964a5202d461fe3,37.8279973189658,-122.250095307827,Oakland,Ice Cream Shop,Ice Cream Shops,Ice Cream,9.1,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
37,Alameda,Starbucks,4abe4a8df964a520778c20e3,37.779587,-122.27566499999999,Alameda,Coffee Shop,Coffee Shops,Coffee Shop,6.0,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
38,Alameda,Philz Coffee,550a2592498e39ec12b5721b,37.850215000000006,-122.252257,Oakland,Coffee Shop,Coffee Shops,Coffee Shop,8.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
39,Alameda,Grand Lake Kitchen,509ffff5067d4e701338c501,37.809316250360204,-122.24994020410013,Oakland,Breakfast Spot,Breakfast Spots,Breakfast,8.8,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Moderate,373.98704602213445,0.7487302832248429,8.425000000000004
40,Alameda,Highwire Coffee Roasters,463cff1df964a5203b461fe3,37.84375810937149,-122.25174143431809,Oakland,Coffee Shop,Coffee Shops,Coffee Shop,8.6,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
41,Alameda,Autobahn Cafe,4b99473af964a520b46f35e3,37.79913870471915,-122.27808014404962,Oakland,Café,Cafés,Café,8.4,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
42,Alameda,Beauty's Bagel Shop,4f6527c1e4b02cbb7fbc9e98,37.82783115240899,-122.26472891128223,Oakland,Bagel Shop,Bagel Shops,Bagels,9.3,1559308,2109.8,36439,73775,90822,54.6,56.4,14.1,42.3,12.1,19.5,6001,Oakland,1914.046,739.0169999999999,213.185,82.311,2127.231,821.328,37.648081,-121.91330400000001,Cheap,373.98704602213445,0.7487302832248429,8.425000000000004
43,Alpine,Alps House Cafe,59c963796f0aa23f35ab2cef,38.694819,-119.78001100000002,Markleeville,Café,Cafés,Café,,1202,1.6,24375,61343,71932,66.1,37.6,30.5,7.1,10.8,25.0,6003,Markleeville,1912.2720000000002,738.332,12.557,4.848,1924.829,743.18,38.61761,-119.798999,Cheap,29.43585639383959,0.4358017886788108,8.425000000000004
44,Alpine,The Deli,4c436cc274ffc928453074cc,38.69453723240906,-119.78243734574072,Markleeville,Sandwich Place,Sandwich Places,Sandwiches,,1202,1.6,24375,61343,71932,66.1,37.6,30.5,7.1,10.8,25.0,6003,Markleeville,1912.2720000000002,738.332,12.557,4.848,1924.829,743.18,38.61761,-119.798999,Cheap,29.43585639383959,0.4358017886788108,8.425000000000004
45,Alpine,Stonefly,51c87cb2498ed5c61e8d8fad,38.69339413534515,-119.78243734574072,Markleeville,American Restaurant,American Restaurants,American,,1202,1.6,24375,61343,71932,66.1,37.6,30.5,7.1,10.8,25.0,6003,Markleeville,1912.2720000000002,738.332,12.557,4.848,1924.829,743.18,38.61761,-119.798999,Moderate,29.43585639383959,0.4358017886788108,8.425000000000004
46,Alpine,Wolf Creek Restaurant,4c41ddcfda3dc928fa84c9b9,38.694821000000005,-119.780515,Markleeville,American Restaurant,American Restaurants,American,,1202,1.6,24375,61343,71932,66.1,37.6,30.5,7.1,10.8,25.0,6003,Markleeville,1912.2720000000002,738.332,12.557,4.848,1924.829,743.18,38.61761,-119.798999,Moderate,29.43585639383959,0.4358017886788108,8.425000000000004
47,Alpine,Markleeville Toll Station,51dc8292498e2c9142a48ec4,38.69339072638617,-119.78346066709062,Markleeville,Diner,Diners,Diner,,1202,1.6,24375,61343,71932,66.1,37.6,30.5,7.1,10.8,25.0,6003,Markleeville,1912.2720000000002,738.332,12.557,4.848,1924.829,743.18,38.61761,-119.798999,Cheap,29.43585639383959,0.4358017886788108,8.425000000000004
48,Amador,Mother Lode Market & Deli,4b452d32f964a520200726e3,38.348701184472226,-120.77395099015345,Jackson,Sandwich Place,Sandwich Places,Sandwiches,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
49,Amador,Rosebud's Cafe,4f773ea6e4b0e91fa6be006d,38.348472893776425,-120.77382437327948,Jackson,Café,Cafés,Café,8.1,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
50,Amador,Mel & Fayes Diner,4b6f73a9f964a5201df12ce3,38.34819637883019,-120.77537655830385,Jackson,Burger Joint,Burger Joints,Burgers,8.4,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Moderate,79.63848120325946,0.3440216314393718,6.865217391304348
51,Amador,Caffe Tazza and Antiques,4f321c3619836c91c7b6e688,38.350213000000004,-120.77488600000001,Jackson,Food,Food,Food,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,,79.63848120325946,0.3440216314393718,6.865217391304348
52,Amador,Vinciguerra Ravioli Company,4e4c9ea0bd413c4cc66ac7e5,38.35115221763893,-120.77585315989187,Jackson,Italian Restaurant,Italian Restaurants,Italian,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Moderate,79.63848120325946,0.3440216314393718,6.865217391304348
53,Amador,Denny's,4bbe928a4e7bd13aaf439b7f,38.3461194,-120.7711223,Jackson,Diner,Diners,Diner,5.8,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
54,Amador,paisanos pizzeria,539a0c04498e6ead0c59b240,38.343576,-120.76982,Jackson,Pizza Place,Pizza Places,Pizza,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
55,Amador,KFC,4bf35a8b6a31d13a809f942e,38.343534000000005,-120.769011,Jackson,Fast Food Restaurant,Fast Food Restaurants,Fast Food,5.5,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
56,Amador,Subway,4c2a55da57a9c9b6bc53f467,38.36249368,-120.802679,Jackson,Sandwich Place,Sandwich Places,Sandwiches,6.6,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
57,Amador,Cocina Michoacana,58a5ffd84287c9458c02b38b,38.343072,-120.769301,Jackson,Mexican Restaurant,Mexican Restaurants,Mexican,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Moderate,79.63848120325946,0.3440216314393718,6.865217391304348
58,Amador,Strings Italian Cafe,4bd25930b221c9b68c9bd7d0,38.36285435535087,-120.8025243166812,Jackson,Italian Restaurant,Italian Restaurants,Italian,7.7,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Moderate,79.63848120325946,0.3440216314393718,6.865217391304348
59,Amador,Margaret's Cafe & Bakery,50a54bfbe4b0bf59ea75e353,38.38623680058925,-120.73340372103728,Jackson,Café,Cafés,Café,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
60,Amador,Jackson Rancheria Buffet,4fdc0179e4b057598ae2ac71,38.386708213242784,-120.73399285003102,Jackson,Buffet,Buffets,Buffet,5.5,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,,79.63848120325946,0.3440216314393718,6.865217391304348
61,Amador,Dickey's Barbecue Pit,51214260e4b02b37b08347d0,38.369571685791016,-120.79923248291016,Jackson,BBQ Joint,BBQ Joints,BBQ,7.3,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Moderate,79.63848120325946,0.3440216314393718,6.865217391304348
62,Amador,Panda House,4c3e476a83a3a59361e2ed33,38.36548,-120.798294,Jackson,Chinese Restaurant,Chinese Restaurants,Chinese,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
63,Amador,Highway House Restaurant,5898a9f3f595726e5161399b,38.341783,-120.766391,Jackson,Café,Cafés,Café,,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
64,Amador,El Torero,4c0aeec9ffb8c9b66a846c61,38.36184496080689,-120.80240769440884,Jackson,Mexican Restaurant,Mexican Restaurants,Mexican,7.6,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
65,Amador,Taco Bell,4b8a085cf964a520935c32e3,38.342841120174505,-120.7679035567654,Jackson,Fast Food Restaurant,Fast Food Restaurants,Fast Food,6.0,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
66,Amador,McDonald's,4be97e259a54a59365200b11,38.37100136746083,-120.79827270937813,Jackson,Fast Food Restaurant,Fast Food Restaurants,Fast Food,6.4,37159,62.5,27373,52964,68765,56.1,31.7,45.0,-13.3,10.3,17.2,6005,Jackson,1539.963,594.5830000000001,29.456999999999997,11.373,1569.42,605.956,38.44355,-120.653856,Cheap,79.63848120325946,0.3440216314393718,6.865217391304348
